,Player_Id,Team_Id,Name,Year,Position,Games_Played,passing yards,passing touchdowns,passing interceptions,rushing yards,rushing touchdowns,fumbles,receiving yards,receiving touchdowns,receptions,kick returns,punt returns,total annual points
81,90d9b773-0b31-4c56-9c24-74d5331a2bf5,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Brad Cieslak,2005,TE,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0
82,9b81b83e-4063-4da9-ad4b-baf913b6f526,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Jon Goldsberry,2005,FB,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0
83,9d310afd-c478-48d7-a669-4171b055aaac,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Willis McGahee,2005,RB,16,0.0,0,0,124.7,30,-2,17.8,0,28,0,0,170.5
84,bba37efb-97f9-4ca6-adf0-f3ba4bc94886,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Mark Campbell,2005,TE,14,0.0,0,0,0.0,0,0,13.9,0,19,0,0,13.9
85,d1748975-53f8-4b1a-9a82-2ba5fba7864e,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Shaud Williams,2005,RB,16,0.0,0,0,16.1,0,0,11.8,0,17,0,0,27.900000000000002
86,d4171587-f0d1-40b7-b176-6fb2f0906e1c,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Ryan Neufeld,2005,TE,13,0.0,0,0,0.0,0,0,0.9,0,1,0,0,0.9
87,dcdef9b4-3b35-420a-8d4d-18af6a939ffb,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Josh Reed,2005,WR,16,0.0,0,0,-0.30000000000000004,0,0,44.90000000000001,12,32,0,0,56.600000000000016
88,e338ca75-714d-4dfa-8280-42d1d6a849e3,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Tim Euhus,2005,TE,11,0.0,0,0,0.0,0,0,1.7000000000000002,0,3,0,0,1.7000000000000002
89,e529b187-0142-4b26-9d34-37ee632493af,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Lee Evans,2005,WR,16,0.0,0,0,3.8,0,0,74.3,42,48,0,0,120.1
90,eaef8016-e8db-4740-9e06-3cb851bcae56,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Lionel Gates,2005,RB,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0
91,f8fe371e-bf70-49b7-8aff-fc89f858465d,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Sam Aiken,2005,WR,16,0.0,0,0,0.0,0,0,5.7,0,4,0,0,5.7
92,6ef6e022-75f0-4265-a126-2625c259e08d,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Daimon Shelton,2006,FB,14,0.0,0,0,0.0,0,0,3.5,0,7,0,0,3.5
93,7407ab28-c9d3-44bf-b5fe-e43357c2bccb,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Peerless Price,2006,WR,16,0.0,0,0,1.8,0,-2,40.2,18,49,0,0,58.0
94,7c7d2b4d-88a3-408b-991e-0d8a013d9fed,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Anthony Thomas,2006,RB,16,0.0,0,0,37.8,12,-2,13.9,0,22,0,0,61.699999999999996
95,90d9b773-0b31-4c56-9c24-74d5331a2bf5,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Brad Cieslak,2006,TE,7,0.0,0,0,0.0,0,0,4.6000000000000005,0,6,0,0,4.6000000000000005
96,9d310afd-c478-48d7-a669-4171b055aaac,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Willis McGahee,2006,RB,14,0.0,0,0,99.0,36,-8,15.6,0,18,0,0,142.6
97,ad8c072f-1840-4f2b-8e9e-ba74e45efdbd,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Andre Davis,2006,WR,16,0.0,0,0,0.0,0,0,1.3,0,2,0,0,1.3
98,aefc06e2-7d94-4ca8-97c5-1c9e5e40ad12,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Robert Royal,2006,TE,16,0.0,0,0,-0.9,0,0,23.3,18,23,0,0,40.400000000000006
99,c2ce0247-112e-4aa1-b8c3-d398c58d1506,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Kevin Everett,2006,TE,16,0.0,0,0,0.0,0,0,0.1,0,1,0,0,0.1
100,d1748975-53f8-4b1a-9a82-2ba5fba7864e,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Shaud Williams,2006,RB,5,0.0,0,0,0.2,0,0,0.0,0,0,0,0,0.2
101,d4171587-f0d1-40b7-b176-6fb2f0906e1c,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Ryan Neufeld,2006,TE,9,0.0,0,0,0.0,0,0,0.4,6,1,0,0,6.4
102,dcdef9b4-3b35-420a-8d4d-18af6a939ffb,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Josh Reed,2006,WR,13,0.0,0,0,1.3,0,0,41.0,12,34,0,0,54.3
103,e529b187-0142-4b26-9d34-37ee632493af,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Lee Evans,2006,WR,16,0.0,0,0,0.0,0,-2,129.20000000000002,48,82,0,0,175.20000000000002
104,e67bb0a1-2988-413f-b06f-137c32dd8a3b,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Matt Murphy,2006,TE,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0
105,f8fe371e-bf70-49b7-8aff-fc89f858465d,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Sam Aiken,2006,WR,15,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0
106,0bd3f66b-8613-4aae-bf97-3f37bdfb057a,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Tim Massaquoi,2007,TE,4,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0
107,34d49f97-9b2a-497f-ae0e-33b0bb5c2cc7,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Josh Scobey,2007,RB,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0
108,4c9bf4ac-27a5-458e-ac01-d62f6a3cbdfd,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Dwayne Wright,2007,RB,15,0.0,0,0,9.4,0,-2,1.7000000000000002,0,3,0,0,9.100000000000001
109,5725b931-4b5d-4fcb-a3fd-fb5b354b06eb,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Derek Schouman,2007,TE,3,0.0,0,0,0.0,0,0,1.9,0,3,0,0,1.9
110,5efcef4f-79af-4693-b666-ac9452d837b7,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Scott Mayle,2007,WR,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0
111,7407ab28-c9d3-44bf-b5fe-e43357c2bccb,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Peerless Price,2007,WR,4,0.0,0,0,0.0,0,0,6.800000000000002,0,7,0,0,6.800000000000002
112,7c7d2b4d-88a3-408b-991e-0d8a013d9fed,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Anthony Thomas,2007,RB,10,0.0,0,0,8.9,0,0,9.5,6,15,0,0,24.4
113,82bce0be-9a87-4b6d-a85b-623bf8d1674e,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Marshawn Lynch,2007,RB,13,0.32,4,0,111.5,42,-4,18.4,0,18,0,0,172.22
114,90d9b773-0b31-4c56-9c24-74d5331a2bf5,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Brad Cieslak,2007,TE,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0
115,aefc06e2-7d94-4ca8-97c5-1c9e5e40ad12,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Robert Royal,2007,TE,16,0.0,0,0,0.0,0,-4,24.8,18,25,0,0,38.8
116,b6fd76a2-0cc1-4323-8379-d8d28d524098,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Trent Edwards,2007,QB,10,65.2,28,-16,4.9,0,-8,0.0,0,0,0,0,74.10000000000001
